"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",5.646,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",14.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",6.596,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",4.593,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",9.808,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",4.403,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",11.137,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",7.578,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",5.436,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",11.074,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",3.024,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",2.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",3.423,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",3.552,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",3.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",4.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",5.089,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",4.591,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",5.649,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.903,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",9.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",3.682,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",3.427,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",3.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",3.519,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",3.442,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",3.609,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",3.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",3.343,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",4.046,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",3.498,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",3.092,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",4.032,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",3.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",2.62,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",3.79,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",6.801,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",8.36,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",7.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",6.597,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",9.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",9.231,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",7.463,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",11.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",13.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",10.656,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",16.41,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",13.697,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",11.784,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",16.223,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",11.936,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",10.051,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",14.322,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",12.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",10.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",14.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",12.792,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",11.191,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",14.861,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",11.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",10.061,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",13.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",8.538,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",7.218,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",10.292,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",6.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",6.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.902,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",7.261,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",6.968,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",7.567,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",11.015,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",10.488,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",11.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",8.41,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",9.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
